    309.9000        6.572379       0.3232158E-01    3815.737        4.892612        4.892611      -0.1129353        1.400631       0.7056710E-01    0.000000       0.7803287E-12    0.000000        0.000000        97460.09        98182.80        633.0737        0.000000        316.8261        293.7983        293.5404        0.000000        0.000000        0.000000        4.892661        3821.048        0.000000        0.000000        24.53774        8.790544        17.85230       0.6414980E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -152.7175       -10.69713       0.1466010E-08
    310.0000        6.572837       0.3231731E-01    3815.513        4.892720        4.892719      -0.8984864E-01    1.409786       0.8050657E-02    0.000000       0.5020309E-12    0.000000        0.000000        97460.14        98182.77        633.0737        0.000000        316.8261        293.7982        293.5403        0.000000        0.000000        0.000000        4.892769        3821.476        0.000000        0.000000        24.53774        8.790550       -100.5853       0.5893181E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -152.9177       -10.71137       0.1460706E-08
    310.1000        6.573294       0.3231304E-01    3815.539        4.892828        4.892826      -0.9273165E-01    1.417870       0.6488373E-01    0.000000       0.1591762E-11    0.000000        0.000000        97460.19        98182.33        633.0737        0.000000        316.8262        293.7979        293.5403        0.000000        0.000000        0.000000        4.892877        3821.296        0.000000        0.000000        24.53774        8.790517       -2.894324       0.7818705E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -153.0958       -10.73106       0.1461001E-08
    310.2000        6.573786       0.3230877E-01    3815.492        4.892936        4.892934      -0.1045661        1.415080       0.7893415E-02    0.000000       0.7150175E-11    0.000000        0.000000        97460.23        98182.17        633.0737        0.000000        316.8262        293.7977        293.5403        0.000000        0.000000        0.000000        4.892984        3820.927        0.000000        0.000000        24.53774        8.790516        66.41593       0.7848980E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000       -153.0916       -10.74797       0.1468305E-08
    310.2000        6.573786       0.3230877E-01    3815.492        4.892936        4.892934      -0.1045661        1.415080       0.7893415E-02    0.000000       0.7150175E-11    0.000000        0.000000        97460.23        98182.17        633.0737        0.000000        316.8262        293.7977        293.5403        0.000000        0.000000        0.000000        4.892984        3820.927        0.000000        0.000000        24.53774        8.790516        66.41593       0.7848980E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000       -153.0916       -10.74797       0.1468305E-08
    310.3000        6.574239       0.3230451E-01    3815.312        4.893044        4.893043      -0.8157998E-01    1.429141       0.6460854E-01    0.000000      -0.5541652E-12    0.000000        0.000000        97460.27        98182.34        633.0737        0.000000        316.8262        293.7979        293.5403        0.000000        0.000000        0.000000        4.893093        3821.253        0.000000        0.000000        24.53774        8.790539        26.89553       0.6161990E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -153.2829       -10.77795       0.1470908E-08
    310.4000        6.574703       0.3230025E-01    3815.329        4.893154        4.893152      -0.8714122E-01    1.425964       0.7721958E-02    0.000000      -0.1051021E-11    0.000000        0.000000        97460.31        98182.43        633.0737        0.000000        316.8263        293.7979        293.5403        0.000000        0.000000        0.000000        4.893203        3821.064        0.000000        0.000000        24.53774        8.790547       -4.075070       0.4780732E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -153.4934       -10.79059       0.1469135E-08
    310.5000        6.575192       0.3229599E-01    3815.279        4.893264        4.893262      -0.1019642        1.419196       0.7040539E-01    0.000000      -0.1432150E-11    0.000000        0.000000        97460.36        98182.37        633.0737        0.000000        316.8263        293.7979        293.5403        0.000000        0.000000        0.000000        4.893312        3820.593        0.000000        0.000000        24.53774        8.790546        43.23592       0.4205503E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -153.4759       -10.79487       0.1472649E-08
    310.6000        6.575654       0.3229174E-01    3815.059        4.893375        4.893374      -0.8367992E-01    1.420252       0.8048791E-02    0.000000      -0.1167247E-11    0.000000        0.000000        97460.40        98182.46        633.0737        0.000000        316.8263        293.7979        293.5403        0.000000        0.000000        0.000000        4.893424        3821.013        0.000000        0.000000        24.53774        8.790562       -62.22687       0.1532629E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -153.6737       -10.80859       0.1468189E-08
    310.7000        6.576141       0.3228749E-01    3815.083        4.893487        4.893486      -0.8812767E-01    1.420499       0.7003633E-01    0.000000      -0.4167002E-12    0.000000        0.000000        97460.45        98182.19        633.0738        0.000000        316.8264        293.7977        293.5403        0.000000        0.000000        0.000000        4.893536        3820.489        0.000000        0.000000        24.53774        8.790541        1.748824       0.3798130E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -153.6506       -10.82422       0.1476157E-08
    310.8000        6.576624       0.3228324E-01    3814.895        4.893600        4.893599      -0.7490896E-01    1.426710       0.8144508E-02    0.000000       0.9243346E-12    0.000000        0.000000        97460.48        98182.08        633.0738        0.000000        316.8264        293.7976        293.5402        0.000000        0.000000        0.000000        4.893649        3820.491        0.000000        0.000000        24.53774        8.790542        55.29638       0.2758231E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -153.6645       -10.84771       0.1483278E-08
    310.9000        6.577101       0.3227900E-01    3814.776        4.893714        4.893713      -0.7151248E-01    1.438520       0.6815951E-01    0.000000       0.1983082E-11    0.000000        0.000000        97460.53        98182.22        633.0738        0.000000        316.8264        293.7977        293.5402        0.000000        0.000000        0.000000        4.893763        3820.415        0.000000        0.000000        24.53774        8.790561        102.9379      -0.3674093E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -153.6863       -10.86890       0.1488319E-08
    311.0000        6.577560       0.3227476E-01    3814.671        4.893829        4.893828      -0.7156901E-01    1.443953       0.7922625E-02    0.000000       0.4851773E-12    0.000000        0.000000        97460.57        98182.59        633.0738        0.000000        316.8264        293.7980        293.5402        0.000000        0.000000        0.000000        4.893878        3820.740        0.000000        0.000000        24.53774        8.790596        39.47033      -0.7847582E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -153.8804       -10.89905       0.1491080E-08
    311.1000        6.578020       0.3227052E-01    3814.737        4.893945        4.893944      -0.8611599E-01    1.441669       0.6505085E-01    0.000000       0.6623508E-12    0.000000        0.000000        97460.62        98182.74        633.0738        0.000000        316.8265        293.7981        293.5402        0.000000        0.000000        0.000000        4.893993        3820.551        0.000000        0.000000        24.53774        8.790609       -4.567089      -0.8916655E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -154.0762       -10.92581       0.1489805E-08
    311.2000        6.578489       0.3226629E-01    3814.715        4.894063        4.894061      -0.9975297E-01    1.427082       0.7784155E-02    0.000000       0.7724006E-12    0.000000        0.000000        97460.66        98182.70        633.0738        0.000000        316.8265        293.7981        293.5402        0.000000        0.000000        0.000000        4.894111        3820.438        0.000000        0.000000        24.53774        8.790608        75.45393      -0.9116833E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -154.2591       -10.94067       0.1493219E-08
    311.3000        6.578975       0.3226206E-01    3814.664        4.894181        4.894180      -0.1070146        1.415699       0.6956391E-01    0.000000       0.7814480E-12    0.000000        0.000000        97460.70        98182.91        633.0739        0.000000        316.8265        293.7982        293.5402        0.000000        0.000000        0.000000        4.894229        3819.968        0.000000        0.000000        24.53775        8.790634        92.20974      -0.1046638E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -154.2714       -10.94864       0.1495768E-08
    311.4000        6.579439       0.3225783E-01    3814.448        4.894302        4.894300      -0.9498899E-01    1.412997       0.8078717E-02    0.000000      -0.1273413E-11    0.000000        0.000000        97460.75        98183.24        633.0739        0.000000        316.8266        293.7985        293.5401        0.000000        0.000000        0.000000        4.894350        3820.372        0.000000        0.000000        24.53775        8.790665       -26.92843      -0.1192840E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -154.4649       -10.96160       0.1491983E-08
    311.5000        6.579927       0.3225361E-01    3814.467        4.894423        4.894422      -0.9815035E-01    1.415805       0.7048167E-01    0.000000      -0.2640003E-11    0.000000        0.000000        97460.80        98183.15        633.0739        0.000000        316.8266        293.7984        293.5401        0.000000        0.000000        0.000000        4.894471        3819.884        0.000000        0.000000        24.53775        8.790656        15.66393      -0.1161992E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -154.4454       -10.97604       0.1499554E-08
    311.6000        6.580410       0.3224939E-01    3814.287        4.894545        4.894544      -0.8103202E-01    1.427335       0.8183402E-02    0.000000      -0.1106684E-11    0.000000        0.000000        97460.84        98183.12        633.0739        0.000000        316.8266        293.7984        293.5401        0.000000        0.000000        0.000000        4.894593        3819.899        0.000000        0.000000        24.53775        8.790661        48.40680      -0.1163485E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -154.4570       -10.99983       0.1506831E-08
    311.7000        6.580892       0.3224518E-01    3814.178        4.894669        4.894667      -0.7526314E-01    1.443827       0.7000959E-01    0.000000      -0.4764950E-12    0.000000        0.000000        97460.89        98183.23        633.0739        0.000000        316.8267        293.7985        293.5401        0.000000        0.000000        0.000000        4.894716        3819.939        0.000000        0.000000        24.53775        8.790676        87.71882      -0.1080285E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        12.00000        8.000000       -154.4539       -11.01752       0.1513233E-08
    311.8000        6.581349       0.3224096E-01    3814.115        4.894793        4.894792      -0.5919009E-01    1.458148       0.7918631E-02    0.000000       0.9188015E-14    0.000000        0.000000        97460.95        98183.52        633.0739        0.000000        316.8267        293.7987        293.5401        0.000000        0.000000        0.000000        4.894841        3820.224        0.000000        0.000000        24.53775        8.790705        6.807415      -0.1070089E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -154.6587       -11.04566       0.1512314E-08
    311.9000        6.581810       0.3223675E-01    3814.201        4.894918        4.894917      -0.7631776E-01    1.455969       0.6484789E-01    0.000000       0.9476748E-12    0.000000        0.000000        97461.00        98183.52        633.0739        0.000000        316.8268        293.7987        293.5400        0.000000        0.000000        0.000000        4.894966        3819.984        0.000000        0.000000        24.53775        8.790707       -74.22897      -0.9472096E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -154.8573       -11.07339       0.1509761E-08
    312.0000        6.582280       0.3223255E-01    3814.174        4.895046        4.895045      -0.9657387E-01    1.436213       0.7770326E-02    0.000000       0.1894682E-11    0.000000        0.000000        97461.05        98183.17        633.0739        0.000000        316.8268        293.7984        293.5400        0.000000        0.000000        0.000000        4.895094        3819.863        0.000000        0.000000        24.53775        8.790681        28.03513      -0.6593864E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.0436       -11.09686       0.1516582E-08
    312.1000        6.582747       0.3222835E-01    3814.120        4.895176        4.895175      -0.1063796        1.418187       0.6620098E-01    0.000000       0.1273696E-11    0.000000        0.000000        97461.10        98183.14        633.0739        0.000000        316.8268        293.7984        293.5400        0.000000        0.000000        0.000000        4.895224        3819.758        0.000000        0.000000        24.53775        8.790690       -106.4809      -0.5946065E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.2428       -11.09904       0.1509287E-08
    312.2000        6.583219       0.3222415E-01    3814.048        4.895307        4.895306      -0.1099514        1.401081       0.7901193E-02    0.000000       0.1104980E-11    0.000000        0.000000        97461.15        98182.67        633.0739        0.000000        316.8269        293.7980        293.5400        0.000000        0.000000        0.000000        4.895355        3819.681        0.000000        0.000000        24.53775        8.790654       -24.96809       0.3536431E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.4243       -11.11244       0.1508585E-08
    312.3000        6.583683       0.3221995E-01    3813.977        4.895439        4.895438      -0.1127298        1.397518       0.6644978E-01    0.000000       0.5764706E-12    0.000000        0.000000        97461.20        98182.42        633.0739        0.000000        316.8269        293.7978        293.5400        0.000000        0.000000        0.000000        4.895487        3819.596        0.000000        0.000000        24.53775        8.790646        26.82255       0.5030337E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.5926       -11.13628       0.1513657E-08
    312.4000        6.584150       0.3221576E-01    3813.901        4.895572        4.895571      -0.1149916        1.397422       0.7905645E-02    0.000000       0.5452251E-12    0.000000        0.000000        97461.24        98182.42        633.0739        0.000000        316.8269        293.7978        293.5400        0.000000        0.000000        0.000000        4.895619        3819.532        0.000000        0.000000        24.53775        8.790655       -105.0356       0.4804273E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.7900       -11.15099       0.1508360E-08
    312.5000        6.584612       0.3221158E-01    3813.830        4.895705        4.895704      -0.1166826        1.406318       0.6624325E-01    0.000000       0.2060322E-12    0.000000        0.000000        97461.29        98181.97        633.0739        0.000000        316.8270        293.7974        293.5399        0.000000        0.000000        0.000000        4.895753        3819.454        0.000000        0.000000        24.53775        8.790620       -9.526289       0.7559492E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -155.9701       -11.16930       0.1508552E-08
    312.6000        6.585108       0.3220739E-01    3813.756        4.895839        4.895837      -0.1174924        1.411187       0.8043744E-02    0.000000      -0.2106231E-12    0.000000        0.000000        97461.34        98181.78        633.0740        0.000000        316.8270        293.7972        293.5399        0.000000        0.000000        0.000000        4.895886        3819.050        0.000000        0.000000        24.53775        8.790616        39.96820       0.8169335E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -155.9537       -11.18747       0.1515645E-08
    312.7000        6.585592       0.3220320E-01    3813.545        4.895972        4.895971      -0.9309467E-01    1.432924       0.7076862E-01    0.000000      -0.8502257E-12    0.000000        0.000000        97461.38        98181.84        633.0740        0.000000        316.8271        293.7972        293.5399        0.000000        0.000000        0.000000        4.896020        3819.195        0.000000        0.000000        24.53775        8.790629        88.11539       0.7607646E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        12.00000        8.000000       -155.9520       -11.20361       0.1521574E-08
    312.8000        6.586081       0.3219903E-01    3813.454        4.896106        4.896105      -0.6868460E-01    1.454238       0.8161489E-02    0.000000       0.1772903E-12    0.000000        0.000000        97461.43        98182.13        633.0740        0.000000        316.8271        293.7975        293.5399        0.000000        0.000000        0.000000        4.896153        3819.121        0.000000        0.000000        24.53775        8.790659        20.38662       0.5701848E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -155.9510       -11.21599       0.1523934E-08
    312.9000        6.586537       0.3219485E-01    3813.372        4.896240        4.896239      -0.5969381E-01    1.472117       0.6449285E-01    0.000000      -0.1276090E-12    0.000000        0.000000        97461.47        98182.21        633.0740        0.000000        316.8271        293.7975        293.5399        0.000000        0.000000        0.000000        4.896287        3819.445        0.000000        0.000000        24.53775        8.790667       -47.09771       0.4949972E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -156.1704       -11.23007       0.1521243E-08
    313.0000        6.587008       0.3219068E-01    3813.457        4.896375        4.896374      -0.7972147E-01    1.462806       0.7725126E-02    0.000000       0.2034725E-12    0.000000        0.000000        97461.52        98181.98        633.0740        0.000000        316.8271        293.7973        293.5399        0.000000        0.000000        0.000000        4.896422        3819.235        0.000000        0.000000        24.53775        8.790650        19.29569       0.6174525E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -156.3519       -11.24623       0.1524096E-08
    313.1000        6.587502       0.3218651E-01    3813.445        4.896510        4.896509      -0.9948707E-01    1.445418       0.7000216E-01    0.000000       0.1105093E-11    0.000000        0.000000        97461.56        98181.95        633.0740        0.000000        316.8272        293.7973        293.5399        0.000000        0.000000        0.000000        4.896557        3818.724        0.000000        0.000000        24.53775        8.790657        50.06068       0.5868987E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -156.3618       -11.26193       0.1529843E-08
    313.2000        6.587975       0.3218235E-01    3813.238        4.896646        4.896645      -0.9155337E-01    1.432219       0.8147092E-02    0.000000       0.7051165E-12    0.000000        0.000000        97461.61        98182.08        633.0740        0.000000        316.8272        293.7974        293.5399        0.000000        0.000000        0.000000        4.896694        3819.118        0.000000        0.000000        24.53775        8.790674       -76.32883       0.4424658E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -156.5652       -11.27736       0.1525322E-08
    313.3000        6.588470       0.3217819E-01    3813.263        4.896782        4.896781      -0.9614061E-01    1.426158       0.7176787E-01    0.000000       0.1899731E-11    0.000000        0.000000        97461.65        98181.76        633.0741        0.000000        316.8272        293.7971        293.5398        0.000000        0.000000        0.000000        4.896830        3818.709        0.000000        0.000000        24.53776        8.790648        16.17935       0.6282108E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000       -156.5711       -11.29286       0.1528456E-08
    313.4000        6.588934       0.3217402E-01    3813.111        4.896919        4.896917      -0.7548063E-01    1.435666       0.8103684E-02    0.000000      -0.2533732E-12    0.000000        0.000000        97461.70        98181.69        633.0741        0.000000        316.8273        293.7971        293.5398        0.000000        0.000000        0.000000        4.896966        3819.044        0.000000        0.000000        24.53776        8.790654       -57.41231       0.6025664E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -156.7818       -11.32062       0.1526218E-08
    313.5000        6.589399       0.3216987E-01    3813.156        4.897055        4.897054      -0.8646940E-01    1.441958       0.6590097E-01    0.000000      -0.2483988E-12    0.000000        0.000000        97461.74        98181.41        633.0740        0.000000        316.8273        293.7968        293.5398        0.000000        0.000000        0.000000        4.897102        3818.844        0.000000        0.000000        24.53776        8.790635        47.01517       0.7166307E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -156.9606       -11.35650       0.1533072E-08
    313.6000        6.589872       0.3216572E-01    3813.118        4.897192        4.897191      -0.1035471        1.436577       0.7869857E-02    0.000000      -0.1402860E-12    0.000000        0.000000        97461.78        98181.47        633.0741        0.000000        316.8274        293.7968        293.5398        0.000000        0.000000        0.000000        4.897239        3818.736        0.000000        0.000000        24.53776        8.790651       -1.698613       0.6110800E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -157.1737       -11.36613       0.1531190E-08
    313.7000        6.590371       0.3216157E-01    3813.058        4.897330        4.897328      -0.1120713        1.432387       0.7180605E-01    0.000000       0.2096323E-12    0.000000        0.000000        97461.83        98181.43        633.0742        0.000000        316.8274        293.7968        293.5398        0.000000        0.000000        0.000000        4.897377        3818.302        0.000000        0.000000        24.53776        8.790651        36.95743       0.5794746E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -157.1549       -11.37174       0.1535495E-08
    313.8000        6.590839       0.3215742E-01    3812.843        4.897468        4.897467      -0.8920864E-01    1.437962       0.8193485E-02    0.000000      -0.6223994E-12    0.000000        0.000000        97461.88        98181.50        633.0742        0.000000        316.8274        293.7969        293.5398        0.000000        0.000000        0.000000        4.897514        3818.742        0.000000        0.000000        24.53776        8.790664       -88.86421       0.4460308E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -157.3594       -11.38589       0.1530571E-08
    313.9000        6.591335       0.3215328E-01    3812.883        4.897605        4.897604      -0.9339509E-01    1.442507       0.7132290E-01    0.000000      -0.2287654E-11    0.000000        0.000000        97461.91        98181.12        633.0742        0.000000        316.8275        293.7965        293.5397        0.000000        0.000000        0.000000        4.897652        3818.230        0.000000        0.000000        24.53776        8.790634       -2.252539       0.6399901E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -157.3505       -11.39502       0.1532449E-08
    314.0000        6.591833       0.3214914E-01    3812.705        4.897744        4.897742      -0.7884970E-01    1.451435       0.8292375E-02    0.000000      -0.2786462E-11    0.000000        0.000000        97461.96        98180.97        633.0742        0.000000        316.8275        293.7964        293.5397        0.000000        0.000000        0.000000        4.897790        3818.351        0.000000        0.000000        24.53776        8.790633        59.59171       0.6362526E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000       -157.3472       -11.41329       0.1539391E-08
    314.1000        6.592317       0.3214501E-01    3812.630        4.897882        4.897881      -0.6037856E-01    1.471361       0.6901298E-01    0.000000      -0.2746987E-12    0.000000        0.000000        97462.00        98181.12        633.0742        0.000000        316.8275        293.7965        293.5397        0.000000        0.000000        0.000000        4.897928        3818.240        0.000000        0.000000        24.53776        8.790654        111.3020       0.4381260E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -157.3691       -11.43531       0.1544738E-08
    314.2000        6.592786       0.3214088E-01    3812.549        4.898020        4.898019      -0.6399619E-01    1.476698       0.8023669E-02    0.000000       0.4457962E-12    0.000000        0.000000        97462.05        98181.52        633.0742        0.000000        316.8275        293.7968        293.5397        0.000000        0.000000        0.000000        4.898067        3818.535        0.000000        0.000000        24.53776        8.790691        48.25762      -0.7633426E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -157.5701       -11.46517       0.1547211E-08
    314.3000        6.593256       0.3213675E-01    3812.624        4.898160        4.898158      -0.8571399E-01    1.470348       0.6640168E-01    0.000000       0.9974176E-12    0.000000        0.000000        97462.09        98181.73        633.0742        0.000000        316.8276        293.7970        293.5397        0.000000        0.000000        0.000000        4.898206        3818.338        0.000000        0.000000        24.53776        8.790709       -5.447461      -0.6923527E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -157.7804       -11.48038       0.1545479E-08
    314.4000        6.593760       0.3213262E-01    3812.607        4.898299        4.898298      -0.1023576        1.451027       0.8082715E-02    0.000000       0.1641965E-11    0.000000        0.000000        97462.13        98181.68        633.0742        0.000000        316.8276        293.7970        293.5397        0.000000        0.000000        0.000000        4.898346        3817.855        0.000000        0.000000        24.53776        8.790707       -152.7322      -0.7210608E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -157.8155       -11.47250       0.1537490E-08
    314.5000        6.594230       0.3212850E-01    3812.409        4.898440        4.898439      -0.9338431E-01    1.446627       0.6716906E-01    0.000000       0.1187029E-11    0.000000        0.000000        97462.18        98181.02        633.0742        0.000000        316.8276        293.7964        293.5396        0.000000        0.000000        0.000000        4.898487        3818.245        0.000000        0.000000        24.53776        8.790655       -49.30238      -0.2463240E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -158.0031       -11.48846       0.1537055E-08
    314.6000        6.594736       0.3212438E-01    3812.436        4.898582        4.898581      -0.9797917E-01    1.438981       0.8143547E-02    0.000000       0.8570917E-12    0.000000        0.000000        97462.22        98180.65        633.0742        0.000000        316.8277        293.7961        293.5396        0.000000        0.000000        0.000000        4.898628        3817.769        0.000000        0.000000        24.53776        8.790639        12.24448       0.3429492E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000       -157.9840       -11.50310       0.1544727E-08
    314.7000        6.595201       0.3212027E-01    3812.265        4.898724        4.898722      -0.8131687E-01    1.452403       0.6670699E-01    0.000000      -0.7068553E-13    0.000000        0.000000        97462.27        98180.58        633.0742        0.000000        316.8277        293.7960        293.5396        0.000000        0.000000        0.000000        4.898770        3818.177        0.000000        0.000000        24.53776        8.790644       -99.05143       0.2932719E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -158.1879       -11.52357       0.1540049E-08
    314.8000        6.595675       0.3211615E-01    3812.321        4.898866        4.898864      -0.9004015E-01    1.454537       0.7933484E-02    0.000000      -0.3798354E-12    0.000000        0.000000        97462.30        98180.13        633.0742        0.000000        316.8277        293.7956        293.5396        0.000000        0.000000        0.000000        4.898912        3818.015        0.000000        0.000000        24.53776        8.790610      -0.1349124       0.5751611E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -158.3612       -11.55757       0.1548096E-08
    314.9000        6.596148       0.3211204E-01    3812.306        4.899008        4.899007      -0.1056811        1.454268       0.6725930E-01    0.000000      -0.6186115E-13    0.000000        0.000000        97462.35        98179.99        633.0742        0.000000        316.8278        293.7955        293.5396        0.000000        0.000000        0.000000        4.899055        3817.898        0.000000        0.000000        24.53776        8.790611        68.20093       0.5688239E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -158.5419       -11.58816       0.1554163E-08
    315.0000        6.596651       0.3210793E-01    3812.256        4.899151        4.899150      -0.1139380        1.445604       0.8163366E-02    0.000000      -0.1076549E-12    0.000000        0.000000        97462.40        98180.17        633.0743        0.000000        316.8278        293.7957        293.5396        0.000000        0.000000        0.000000        4.899198        3817.454        0.000000        0.000000        24.53776        8.790634        120.8876       0.3108189E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000       -158.5635       -11.60833       0.1558874E-08
    315.1000        6.597121       0.3210383E-01    3812.050        4.899295        4.899294      -0.1005331        1.451187       0.6739659E-01    0.000000      -0.1234392E-12    0.000000        0.000000        97462.44        98180.61        633.0743        0.000000        316.8278        293.7960        293.5396        0.000000        0.000000        0.000000        4.899342        3817.858        0.000000        0.000000        24.53776        8.790675        54.70352      -0.1411474E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -158.7581       -11.63535       0.1561078E-08
    315.2000        6.597613       0.3209973E-01    3812.078        4.899439        4.899437      -0.1032236        1.449648       0.8056022E-02    0.000000       0.2169385E-12    0.000000        0.000000        97462.48        98180.85        633.0743        0.000000        316.8279        293.7962        293.5395        0.000000        0.000000        0.000000        4.899485        3817.770        0.000000        0.000000        24.53776        8.790693       -19.82126      -0.8003801E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        3.000000       -158.9030       -11.64261       0.1557035E-08
    315.3000        6.598081       0.3209563E-01    3812.058        4.899585        4.899583       0.3446832        1.454686       0.6761948E-01    0.000000       0.1047015E-11    0.000000        0.000000        97462.52        98180.75        633.0743        0.000000        316.8279        293.7961        293.5395        0.000000        0.000000        0.000000        4.899631        3817.597        0.000000        0.000000        24.53776        8.790688        39.17760      -0.7904401E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -159.2140       -11.66379       0.1561132E-08
    315.4000        6.598558       0.3209154E-01    3811.998        4.899729        4.899727      -0.3854975        1.451740       0.8027026E-02    0.000000       0.9525900E-12    0.000000        0.000000        97462.57        98180.82        633.0743        0.000000        316.8279        293.7962        293.5395        0.000000        0.000000        0.000000        4.899775        3817.585        0.000000        0.000000        24.53776        8.790701       -79.62273      -0.8740850E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       -159.4797       -11.67792       0.1556101E-08
    315.5000        6.599070       0.3208745E-01    3811.960        4.899874        4.899872      -0.6334744        1.449958       0.7374821E-01    0.000000       0.1442989E-11    0.000000        0.000000        97462.62        98180.48        633.0743        0.000000        316.8279        293.7959        293.5395        0.000000        0.000000        0.000000        4.899920        3817.234        0.000000        0.000000        24.53777        8.790674       -10.41107      -0.7257220E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000       -159.4563       -11.69742       0.1564624E-08
    315.6000        6.599580       0.3208337E-01    3811.782        4.900021        4.900019      -0.4153385        1.461483       0.8520511E-02    0.000000       0.8834347E-12    0.000000        0.000000        97462.66        98180.30        633.0743        0.000000        316.8280        293.7957        293.5395        0.000000        0.000000        0.000000        4.900066        3817.342        0.000000        0.000000        24.53777        8.790670        56.24095      -0.6820270E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000       -159.4513       -11.71534       0.1571819E-08
